,name,price,category,image_link
128,"""Flowery Owl"" Handmade & Hand-painted Garden Decorative Wall Hanging Bell In Terracotta",749,wall-hangings,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-002-151_A_400x.jpg
129,Dhokra Work And Warli Handpainted Horizontal Wall Décor,2099,wall-hangings,cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-032_a_5_400x.jpg
130,Gayatri Mantra Terracotta Wall Hanging,849,wall-hangings,cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-045_a_6_400x.jpg
131,"""Chirping Songbird"" Handmade & Hand-Painted Garden Decorative Wall Hanging In Terracotta",899,wall-hangings,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-002-125_A_400x.jpg
132,Wooden Wall Shelves With Handpainted Terracotta Pots,3115,wall-hangings,cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-055_a_400x.jpg
133,Natural Wooden Log Wall Décor Set,2999,wall-hangings,cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-038_a_4_7564cad2-eb9d-463b-b434-18c80d1b3d31_400x.jpg
134,"""Feathered Birdies"" Handmade & Hand-painted Garden Decorative Wall Hanging In Terracotta (Set of 2)",1199,wall-hangings,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-002-139_A_400x.jpg
135,"""White-Haired Horse"" Handmade & Hand-Painted Garden Decorative Wall Hanging In Terracotta",799,wall-hangings,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-002-122_A_400x.jpg
136,Dhokra Work And Warli Handpainted Vertical Wall Décor,2098,wall-hangings,cdn.shopify.com/s/files/1/0030/9759/1872/products/el-002-031_a_4_400x.jpg
137,"""Owl Family"" Handmade & Hand-Painted Garden Decorative Wall Hanging In Terracotta",899,wall-hangings,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-002-128_A_400x.jpg
138,"""Mughal Roots"" Floral Hand-painted Ceramic Planter Pots (Set of 2)",799,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-021-081_A_400x.jpg
139,'Planting Moo' Handmade & Hand-painted Planter Pot In Terracotta (6 Inch),649,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-021-098_A_400x.jpg
140,"'Mud Blossom Pair' Handmade & Hand-painted Planter Pots In Terracotta (4 Inch, Set of 2)",1075,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-021-108_A_400x.jpg
141,'Mud Blossoms' Handmade & Hand-painted Planter Pot In Terracotta (4 Inch),649,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-021-107_A_400x.jpg
142,'Melting Glaciers' Studio Pottery Planters (Set Of 2),549,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/el-021-018_a_1_400x.jpg
143,'Moroccan Roots' Handpainted Planters In Ceramic (Set Of 2),549,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/el-021-006_a_400x.jpg
144,'Spirit of Earth' Handmade & Hand Painted Planter Pot In Terracotta (6 Inches),649,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/Spirit-of-Earth_-Handmade-_-Hand-Painted-Planter-Pot-In-Terracotta-_6-Inches_6_400x.jpg
145,'Wishing Well' Handmade & Hand Painted Planter Pot In Terracotta (7 Inches),725,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/Wishing-Well_-Handmade-_-Hand-Painted-Planter-Pot-In-Terracotta-_7-Inches_5_400x.jpg
146,"'Indigo Chevron Duo' Hand-painted Ceramic Cuboidal Table Planter Pots (3.7 Inch, Set of 2)",549,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-021-120_A_400x.jpg
147,"'Pecking Hen Pair' Handmade & Hand-painted Planter Pots In Terracotta (4 Inch, Set of 2)",1075,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-021-106_A_400x.jpg
148,'Cheerful Sheep' Handmade & Hand Painted Planter Pot In Terracotta (8 Inches),699,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/Cheerful-Sheep_-Handmade-_-Hand-Painted-Planter-Pot-In-Terracotta-8-Inches_6_400x.jpg
149,'Curios Sheep' Handmade & Hand-painted Planter Pot In Terracotta (6 Inch),649,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-021-100_A_400x.jpg
150,'Cheerful Sheep' Handmade & Hand-painted Planter Pot In Terracotta (6 Inch),649,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-021-099_A_400x.jpg
151,'Plant On Wheels' Table Cum Floor Planter Pot In Glossy Red,584,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/el-021-048_a_400x.jpg
152,'Mellow Cat' Handmade & Hand-painted Planter Pot In Terracotta (6.5 Inch),584,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-021-097_A_400x.jpg
153,'Plant In A Cup' Table Cum Floor Planter Pot In Glossy Red,775,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/el-021-050_a_400x.jpg
154,'Plant On Wheels' Table Cum Floor Planter Pot In Glossy Grass Green,649,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/el-021-049_a_400x.jpg
155,'Bloom in Tube' Handcrafted Wooden Planter Tubes With Holder,725,table-planters,cdn.shopify.com/s/files/1/0030/9759/1872/products/el-021-024_a_400x.jpg
156,"'Hut Dining' Handpainted Ceramic Dinner & Quarter Plates With Katoris (12 Pieces, Serving for 4)",4337,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-005-751_A_1_400x.jpg
157,"'Hut Dining' Handpainted Ceramic Dinner Plates With Katoris & Serving Bowls (10 Pieces, Serving for 4)",3799,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-005-749_A_1_400x.jpg
158,"'Hut Dining' Handpainted Ceramic Dinner Plates With Katoris (8 Pieces, Serving for 4)",2965,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-005-748_A_1_400x.jpg
159,'The Hut Platter Pack' Hand-Painted Ceramic Plate With Serving Bowls Set,1099,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/el-005-465_a_400x.jpg
160,"'Moroccan Dining' Handpainted Ceramic Dinner Plates With Katoris (8 Pieces, Serving for 4)",2267,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-005-746_A_2_400x.jpg
161,"'Moroccan Dining' Handpainted Ceramic Dinner Plates With Katoris & Serving Bowls (10 Pieces, Serving for 4)",2999,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-005-747_A_1_400x.jpg
162,'Moroccan Platter Pack' Handpainted Plate With Serving Bowl Set Of 2 In Ceramic,925,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/el-005-395_a_400x.jpg
163,"'Earthen Turquoise' Hand Glazed Dinner Plates With Katoris In Ceramic (8 Pieces, Serving for 4, Microwave Safe)",2999,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/36_400x.png
164,"'Indigo Chevron' Hand-painted Ceramic Dinner Plates With Serving Bowls & Katoris (10 Pieces, Serving for 4, Microwave Safe)",3449,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-005-878_A_400x.jpg
165,"'Indigo Chevron' Hand-painted Ceramic Dinner Plates With Side/Quarter Plates & Katoris (12 Pieces, Serving for 4, Microwave Safe)",3899,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-005-877_A_400x.jpg
166,"'Earthen Turquoise' Hand Glazed Dinner Plates With Serving Bowls & Katoris In Ceramic (10 Pieces, Serving for 4, Microwave Safe)",3899,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/38_400x.png
167,"'Moroccan Floral' Hand-painted Studio Pottery Dinner Plates With Serving Bowls & Katoris In Ceramic (10 Pieces, Serving for 4, Microwave Safe)",3399,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-005-832_A_400x.jpg
168,"'Earthen Turquoise' Hand Glazed Dinner Plate With Katoris In Ceramic (3 Pieces, Serving for 1, Microwave Safe)",1099,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/39_400x.png
169,"'Moroccan Meals' Hand-painted Ceramic Dinner Plates With Katoris (8 Pieces, Serving for 4, Microwave Safe)",2204,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-005-838_A_400x.jpg
170,"'Indigo Chevron' Hand-painted Ceramic Dinner Plates With Katoris (8 Pieces, Serving for 4, Microwave Safe)",2799,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-005-876_A_400x.jpg
171,"'Indigo Chevron' Hand-painted Ceramic Dinner Plate With Katoris (3 Pieces, Serving for 1, Microwave Safe)",1025,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-005-875_A_400x.jpg
172,"'Earthen Turquoise' Hand Glazed Dinner Plates With Side/Quarter Plates & Katoris In Ceramic (12 Pieces, Serving for 4, Microwave Safe)",4399,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/37_400x.png
173,"'Moroccan Floral' Hand-painted Studio Pottery Dinner Plates With Katoris In Ceramic (8 Pieces, Serving for 4, Microwave Safe)",2499,dinner-sets,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-005-831_A_400x.jpg
174,"'Shubh Labh Ganesha' Wall Décor Brass Wall Hanging (Hand-Etched, 0.4 Kg)",1139,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-002-266_A_400x.jpg
175,"'Englighted Brass Ganesha' Showpiece Idol (Hand-Etched, 0.9 Kg)",2232,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-014-081_A_400x.jpg
176,"'Divine Brass Buddha' Showpiece Idol (Hand-Etched, 0.9 Kg)",2184,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-014-080_A_400x.jpg
177,"'Invisible Ganesha' Hand Etched Brass Diya (Hand-Etched, 8 Inch, 1.4 Kg)",2944,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-008-340_A_400x.jpg
178,"'Elegant Hand Etched' Brass Diya & Dhoop Incense Holder (Hand-Etched, 0.4 Kg)",1092,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-008-339_A_400x.jpg
179,"'Peacock' Decorative Table Hanging Brass Diya (5 Wicks, 0.6 Kg, Hand-Etched)",1709,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-008-338_A_400x.jpg
180,"'Parrot'  Decorative  Table Hanging Brass Diya (5 Wicks, 0.6 Kg, Hand-Etched)",1994,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-008-337_A_400x.jpg
181,"'Inaayat' Dhoop Dani Brass Incense Burner (Hand-Etched, 5 Inch, 0.9Kg)",1354,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-008-336_A_400x.jpg
182,"'Fying Angel Horse'  Brass Showpiece Figurine (Hand-Etched, 0.3 Kg)",974,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-185_A_400x.jpg
183,"'Chariot Brass Ganesha' Showpiece Idol (Hand-Etched, 0.7 Kg)",1899,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-014-079_A_400x.jpg
184,"'Nandi'  Carved Brass Showpiece Idol (Hand-Etched, 0.9Kg)",3229,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-182_A_400x.jpg
185,"'Lotus Shaped' Hand- Carved Brass Diya (Hand-Etched, 0.2 Kg)",594,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-008-335_A_400x.jpg
186,"'Swinging Ganesha'  Brass Showpiece (Hand-Etched, 1.3 Kg)",2469,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-014-078_A_400x.jpg
187,"'Kamdhenu Cow With Calf'  Brass Showpiece Idol (Hand-Etched, 0.3 Kg)",831,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-179_A_400x.jpg
188,"'Shankh'  Brass Diya In Brass (5 Wicks, 0.7 Kg, Hand-Etched)",1496,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-008-334_A_400x.jpg
189,"'Kamdhenu Cow With Calf' Hand Crafted Brass Showpiece Idol (Hand-Etched, 0.3 Kg)",854,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-178_A_400x.jpg
190,"'Shree Ganeshaye Namah' Wall Décor Brass Wall Hanging (Hand-Etched, 0.3Kg)",902,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-002-267_A_400x.jpg
191,"'Golden Parrot'  Decorative Wall Hanging Brass Diya (5 Wicks, 1.5 Kg, Hand-Etched)",2564,the-brass-beams,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-008-333_A_400x.jpg
192,'Blooming Wood' Handcrafted Wall Decor In Recycled Wood (12 Inch),1169,new-arrivals-wall-decor,cdn.shopify.com/s/files/1/0030/9759/1872/products/blooming-wood-handcrafted-wall-decor-in-recycled-wood-12-inch-el-002-237_1_400x.jpg
193,'Jubilant Jute' Handcrafted Wall Decor In Recycled Wood & Jute (14 Inch),1328,new-arrivals-wall-decor,cdn.shopify.com/s/files/1/0030/9759/1872/products/jubilant-jute-handcrafted-wall-decor-in-recycled-wood-_-jute-14-inch-el-002-244_1_400x.jpg
194,'Wooden Foliage' Handcrafted Wall Decor In Recycled Wood & Iron (14 Inch),1169,new-arrivals-wall-decor,cdn.shopify.com/s/files/1/0030/9759/1872/products/wooden-foliage-handcrafted-wall-decor-in-recycled-wood-_-iron-14-inch-el-002-243_1_400x.jpg
195,'White Tessellations' Handcrafted Wall Decor In Recycled Wood (18 Inch),1304,new-arrivals-wall-decor,cdn.shopify.com/s/files/1/0030/9759/1872/products/white-tessellations-handcrafted-wall-decor-in-recycled-wood-18-inch-el-002-241_1_400x.jpg
196,'Wooden Leaflet' Handcrafted Wall Decor In Recycled Wood & Iron (18 Inch),1373,new-arrivals-wall-decor,cdn.shopify.com/s/files/1/0030/9759/1872/products/wooden-leaflet-handcrafted-wall-decor-in-recycled-wood-_-iron-18-inch-el-002-240_1_400x.jpg
197,'Celtic Cotton Designs' Handcrafted Wall Decor In Recycled Wood (14 Inch),1214,new-arrivals-wall-decor,cdn.shopify.com/s/files/1/0030/9759/1872/products/celtic-cotton-designs-handcrafted-wall-decor-in-recycled-wood-14-inch-el-002-238_1_400x.jpg
198,'Wodden Florals' Handcrafted Wall Decor In Recycled Wood (12 Inch),1299,new-arrivals-wall-decor,cdn.shopify.com/s/files/1/0030/9759/1872/products/wodden-florals-handcrafted-wall-decor-in-recycled-wood-12-inch-el-002-236_1_400x.jpg
199,'Cane Designs' Handcrafted Wall Decor In Recycled Wood & Cane (14 Inch),1599,new-arrivals-wall-decor,cdn.shopify.com/s/files/1/0030/9759/1872/products/cane-designs-handcrafted-wall-decor-in-recycled-wood-_-cane-14-inch-el-002-239_1_400x.jpg
200,"'Nrityaki' Wall Décor Hanging In Recycled Wood (11 Inch, Hand-Painted, Multicoloured)",1249,new-arrivals-wall-hangings,cdn.shopify.com/s/files/1/0030/9759/1872/products/nrityaki-wall-decor-hanging-in-recycled-wood-11-inch-hand-painted-multicoloured-el-002-247_1_400x.jpg
201,"'Royal Elephant' Wall Décor Hanging In Recycled Wood (11 Inch, Hand-Painted, Multicoloured)",1249,new-arrivals-wall-hangings,cdn.shopify.com/s/files/1/0030/9759/1872/products/royal-elephant-wall-decor-hanging-in-recycled-wood-11-inch-hand-painted-multicoloured-el-002-245_1_400x.jpg
202,"'Chirping Birds' Wall Décor Hanging In Recycled Wood (11 Inch, Hand-Painted, Multicoloured)",1124,new-arrivals-wall-hangings,cdn.shopify.com/s/files/1/0030/9759/1872/products/chirping-birds-wall-decor-hanging-in-recycled-wood-11-inch-hand-painted-multicoloured-el-002-246_1_400x.jpg
203,"'Krishna Melodies' Wall Décor Hanging In Recycled Wood (11 Inch, Hand-Painted, Multicoloured)",1124,new-arrivals-wall-hangings,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-002-248_A_400x.jpg
204,'Glass Elegance' Handcrafted Cylindrical Hanging Pendant Lamp in Glass & Iron (7 Inch),1643,illuminations,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-319_A_400x.jpg
205,'Glass Splendours' Handcrafted Cuboidal Hanging Pendant Lamp in Glass & Iron (8 Inch),1529,illuminations,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-315_A_400x.jpg
206,'Glass Radiance' Handcrafted Octagonal Hanging Pendant Lamp in Glass & Iron (9 Inch),1709,illuminations,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-322_A_400x.jpg
207,'Glass Fluorescence' Handcrafted Conical Hanging Pendant Lamp in Glass & Iron (9 Inch),1583,illuminations,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-321_A_400x.jpg
208,'Glass Wonders' Handcrafted Cylindrical Hanging Pendant Lamp in Glass & Iron (9 Inch),1643,illuminations,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-320_A_400x.jpg
209,'Glass Flares' Handcrafted Hexagonal Hanging Pendant Lamp in Glass & Iron (8 Inch),1825,illuminations,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-318_A_400x.jpg
210,'Glass Miracles' Handcrafted Conical Hanging Pendant Lamp in Glass & Iron (8 Inch),1598,illuminations,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-317_A_400x.jpg
211,'Glass Sensations' Handcrafted Cuboidal Hanging Pendant Lamp in Glass & Iron (8 Inch),1304,illuminations,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-316_A_400x.jpg
212,'Glass Magnificence' Handcrafted Conical Hanging Pendant Lamp in Glass & Iron (8 Inch),1508,illuminations,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-314_A_400x.jpg
213,'Glass Glimmers' Handcrafted Cylindrical Hanging Pendant Lamp in Glass & Iron (8 Inch),1599,illuminations,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-313_A_400x.jpg
214,'Wood Divines' Handcrafted Cuboidal Hanging Pendant Lamp In Mango Wood (12 Inch),1709,illuminations,cdn.shopify.com/s/files/1/0030/9759/1872/products/wood-divines-handcrafted-cuboidal-hanging-pendant-lamp-in-mango-wood-12-inch-el-003-312_1_400x.jpg
215,'Wooden Paradise' Handcrafted Cuboidal Hanging Pendant Lamp In Mango Wood (12 Inch),1709,illuminations,cdn.shopify.com/s/files/1/0030/9759/1872/products/wooden-paradise-handcrafted-cuboidal-hanging-pendant-lamp-in-mango-wood-12-inch-el-003-311_1_400x.jpg
216,'Jute Sensations' Handwoven Pyramidal Hanging Pendant Lamp In Jute & Iron (11 Inch),1599,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-286_A_400x.jpg
217,'Jute Joys' Handwoven Pyramidal Hanging Pendant Lamp In Jute & Iron (9 Inch),1599,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-285_A_400x.jpg
218,'Cotton Paradise' Handwoven Conical Hanging Pendant Lamp In Cotton Rope & Iron (14 Inch),1799,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/cotton-paradise-handwoven-conical-hanging-pendant-lamp-in-cotton-rope-_-iron-14-inch-el-003-279_1_400x.jpg
219,"'Cotton Elegance' Handwoven Adjustable Chandelier With Hanging Lamp Shades In Cotton Rope & Iron (3 Shades, 28 Inch)",2999,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/cotton-elegance-handwoven-chandelier-with-hanging-lamp-shades-in-cotton-_-iron-3-shades_-28-inch-el-003-301_1_400x.jpg
220,'Monochrome Lights' Hand-Etched Cuboidal Hanging Pendant Lamp In Iron (11 Inch),1425,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/monochrome-lights-hand-etched-cuboidal-hanging-pendant-lamp-in-iron-11-inch-el-003-297_1_400x.jpg
221,'Jute Brilliance' Handwoven Cuboidal Hanging Pendant Lamp In Jute & Iron (11 Inch),1304,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-276_A_400x.jpg
222,"'Cotton Sparkles' Handwoven Adjustable Chandelier With Hanging Lamp Shades In Cotton Rope & Iron (2 Shades, 27 Inch)",2399,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/cotton-sparkles-handwoven-chandelier-with-hanging-lamp-shades-in-cotton-_-iron-2-shades_-27-inch-el-003-300_1_400x.jpg
223,"'Cotton Lustres' Handwoven Adjustable Chandelier With Hanging Lamp Shades In Cotton Rope & Iron (3 Shades, 22 Inch)",2474,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/cotton-lustres-handwoven-chandelier-with-hanging-lamp-shades-in-cotton-_-iron-3-shades_-22-inch-el-003-299_1_400x.jpg
224,"'Jute Flares' Handwoven Adjustable Chandelier With Hanging Lamp Shades In Jute & Iron (3 Shades, 22 Inch)",2813,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/jute-flares-handwoven-chandelier-with-hanging-lamp-shades-in-jute-_-iron-3-shades_-22-inch-el-003-298_1_400x.jpg
225,'Cane Wonders' Handwoven Cylindrical Hanging Pendant Lamp In Cane & Iron (9 Inch),1799,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/cane-wonders-handwoven-cylindrical-hanging-pendant-lamp-in-cane-_-iron-9-inch-el-003-296_1_400x.jpg
226,'Jute Luminescence' Handwoven Spherical Hanging Pendant Lamp In Jute & Iron (8 Inch),1349,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/jute-luminescence-handwoven-spherical-hanging-pendant-lamp-in-jute-_-iron-8-inch-el-003-295_1_400x.jpg
227,'Jute Marvels' Handwoven Conical Hanging Pendant Lamp In Jute & Iron (14 Inch),1614,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-293_A_400x.jpg
228,'Blazing Rope' Handwoven Conical Hanging Pendant Lamp In Band Rope & Iron (10 Inch),1549,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-292_A_400x.jpg
229,'Rope Paradise' Handwoven Conical Hanging Pendant Lamp In Band Rope & Iron (10 Inch),1394,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-290_A_400x.jpg
230,'Ebony Elegance' Hand-Etched Cylindrical Hanging Pendant Lamp In Iron  (11 Inch),1549,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-289_A_400x.jpg
231,'Jute Miracles' Handwoven Cylindrical Hanging Pendant Lamp In Jute & Iron (11 Inch),1553,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-287_A_400x.jpg
232,'Jute Embers' Handwoven Cylindrical Hanging Pendant Lamp In Jute & Iron (11 Inch),1394,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-284_A_400x.jpg
233,'Jute Splendours' Handwoven Cylindrical Hanging Pendant Lamp In Jute & Iron (11 Inch),1439,journeys-of-jute,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-003-283_A_400x.jpg
234,'The Consious Owl' Hand-Painted Showpiece In Wood,1099,the-owl-family,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-141_A_400x.jpg
235,'The Enlightened Owl' Hand-Painted Showpiece In Wood,699,the-owl-family,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-142_A_400x.jpg
236,'The Calm Owl Pair' Hand-Painted Showpiece In Wood (Set of 2),899,the-owl-family,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-137_A_400x.jpg
237,'The Resting Owl Pair' Hand-Painted Showpiece In Wood (Set of 2),999,the-owl-family,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-138_A_400x.jpg
238,'The Wise Owl Pair' Hand-Painted Showpiece In Wood (Set of 2),999,the-owl-family,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-136_A_400x.jpg
239,'The Snowy Owl ' Hand-Painted Spectacle Holder Cum Showpiece In Wood,675,the-owl-family,cdn.shopify.com/s/files/1/0030/9759/1872/products/EL-025-145_A_400x.jpg
